timestamp,tollID,tagRef,tagHomeID,charge
2022-09-18 22:20:12,GE01,EGSEIMVIH,EG,14.7
2022-09-04 07:27:51,OO05,OO7PZE9VI,OO,3.5
2022-09-02 07:33:51,NAO28,AMH9SDBDW,AM,2.5
2022-09-25 18:51:06,NAO13,OOQ0OXFQ8,OO,2.5
2022-09-13 08:03:25,MO11,NAOP0J43D5,NAO,2.05
2022-09-09 17:23:00,EG22,KOWKTAKPU,KO,1.6
2022-09-08 23:53:05,MO03,GEL6246HI,GE,2.1
2022-09-04 11:10:48,KO07,NOXFGCAQV,NO,1.85
2022-09-16 03:16:09,NAO28,OOZSJ49IT,OO,2.5
2022-09-05 18:09:39,EG09,AMLJH75LX,AM,0.9
2022-09-05 01:44:28,NAO29,AMNT3W5UZ,AM,2.5
2022-09-11 03:22:20,NAO35,OOQ0OXFQ8,OO,2.5
2022-09-22 11:27:59,KO02,EGUT0CVS4,EG,3.4
2022-09-09 04:10:02,NAO13,MOV86WZS3,MO,2.5
2022-09-16 10:24:39,NAO01,GE2IAGL58,GE,2.5
2022-09-04 21:12:00,MO05,EGC11ERTJ,EG,2.6
2022-09-16 04:18:33,NAO24,NOE1V2ISQ,NO,2.5
2022-09-21 01:18:05,NAO27,NO7PTX63C,NO,2.5
2022-09-26 09:57:14,NAO24,EGF1T2TAL,EG,2.5
2022-09-24 23:31:40,NAO36,AMNT3W5UZ,AM,2.5
2022-09-15 04:17:40,EG38,OOZSJ49IT,OO,1.4
2022-09-27 00:46:15,NAO12,AMH9SDBDW,AM,2.5
2022-09-02 01:01:11,EG05,NORCBPLJD,NO,1.7
2022-09-07 00:35:31,NAO15,AMH9SDBDW,AM,2.5
2022-09-07 00:27:40,NO10,NAOBMYOFQE,NAO,4.2
2022-09-21 00:21:13,NAO36,EGUT0CVS4,EG,2.5
2022-09-23 04:44:38,KO03,EGVWPVS7H,EG,2.95
2022-09-11 04:31:11,NAO03,KOJDP0LVS,KO,2.5
2022-09-12 21:22:00,NAO23,KOIXA11DP,KO,2.5
2022-09-23 13:37:03,OO09,OO3KKV9RF,OO,2.5
2022-09-16 12:10:45,OO03,AMNT3W5UZ,AM,2.4
2022-09-05 15:50:09,KO07,NORCBPLJD,NO,1.85
2022-09-27 14:13:35,OO07,NAO5UQPGB7,NAO,1.9
2022-09-04 17:02:33,NAO17,OOQ0OXFQ8,OO,2.5
2022-09-24 13:56:03,EG24,NAOBMYOFQE,NAO,1.4
2022-09-27 07:38:10,AM03,AMNT3W5UZ,AM,2.2
2022-09-17 18:39:44,MO03,AMHJ7XVG0,AM,2.1
2022-09-28 19:56:40,NAO02,MOV86WZS3,MO,2.5
2022-09-05 18:44:44,EG31,AMH9SDBDW,AM,1.4
2022-09-20 01:13:40,EG33,OO7PZE9VI,OO,2.0
2022-09-07 01:10:57,GE02,NAO5ZJA8DZ,NAO,14.7
2022-09-09 12:54:24,NAO27,NORCBPLJD,NO,2.5
2022-09-11 19:50:33,OO10,NORCBPLJD,NO,2.5
2022-09-12 08:30:50,EG38,KOJDP0LVS,KO,1.4
2022-09-16 17:02:39,NAO21,EGRHOCN9J,EG,2.5
2022-09-24 14:47:18,NAO17,OO1B0Z3NX,OO,2.5
2022-09-08 02:07:13,NAO23,GE2IAGL58,GE,2.5
2022-09-17 17:23:46,EG34,GE2IAGL58,GE,2.0
2022-09-03 00:57:02,NAO24,AMLJH75LX,AM,2.5
2022-09-11 14:15:15,EG16,NAOHL1N13J,NAO,1.2
2022-09-24 18:36:22,EG34,MOJCKJLTE,MO,2.0
2022-09-06 09:35:15,NAO30,GE2IAGL58,GE,2.5
2022-09-28 02:59:53,OO10,NOQLL8OS9,NO,2.5
2022-09-23 15:11:34,MO05,AMH9SDBDW,AM,2.6
2022-09-24 01:51:24,OO07,NAOVZ41NAM,NAO,1.9
2022-09-22 06:08:26,NO05,GEJA1WJ0T,GE,3.25
2022-09-09 12:29:04,NAO25,NAOLY8OZCY,NAO,2.5
2022-09-14 14:30:19,EG27,NOXFGCAQV,NO,1.4
2022-09-21 03:07:58,NO14,NAOHL1N13J,NAO,4.15
2022-09-25 22:51:04,NAO41,EGSEIMVIH,EG,2.5
2022-09-02 11:09:42,NO07,NAOLY8OZCY,NAO,3.55
2022-09-24 08:35:27,MO06,NAO5ZJA8DZ,NAO,2.6
2022-09-12 03:15:27,OO06,OO3KKV9RF,OO,3.5
2022-09-01 11:26:16,AM03,KOWM31YIH,KO,2.2
2022-09-11 01:33:41,MO03,AMV3A3ZMF,AM,2.1
2022-09-03 19:39:58,MO02,NOE1V2ISQ,NO,1.35
2022-09-27 00:01:38,NAO30,AMHJ7XVG0,AM,2.5
2022-09-08 14:34:51,KO02,EGUT0CVS4,EG,3.4
2022-09-14 16:09:54,NO02,OOQ0OXFQ8,OO,3.85
2022-09-02 04:00:41,NAO06,NAOP0J43D5,NAO,2.5
2022-09-02 06:24:12,MO05,MOJCKJLTE,MO,2.6
2022-09-04 11:50:52,NO01,EG7UR23GD,EG,3.85
2022-09-01 07:16:02,EG36,EGVWPVS7H,EG,1.0
2022-09-28 21:54:19,NO09,AMH9SDBDW,AM,4.2
2022-09-19 22:28:20,NAO09,AMXAJI0Y6,AM,2.5
2022-09-25 03:22:21,NAO29,AMNT3W5UZ,AM,2.5
2022-09-07 19:38:59,NO02,NAOVZ41NAM,NAO,3.85
2022-09-17 04:03:26,EG38,KOWKTAKPU,KO,1.4
2022-09-19 22:00:50,NAO25,AMH9SDBDW,AM,2.5
2022-09-23 13:30:19,EG22,GE5A0L725,GE,1.6
2022-09-06 11:54:21,EG23,AMH9SDBDW,AM,1.4
2022-09-03 06:31:32,OO07,EGIGQPKI7,EG,1.9
2022-09-14 20:05:49,NAO16,EGF1T2TAL,EG,2.5
2022-09-23 11:52:40,NAO05,OO7PZE9VI,OO,2.5
2022-09-02 04:04:49,NO05,NO7PTX63C,NO,3.25
2022-09-16 18:11:53,NAO11,AMLJH75LX,AM,2.5
2022-09-08 03:00:16,EG20,GE2IAGL58,GE,1.4
2022-09-02 17:42:10,OO06,NAOHAFEYUH,NAO,3.5
2022-09-09 16:37:13,NO06,KOJDP0LVS,KO,3.25
2022-09-16 07:17:33,NAO37,KONCXLL4Z,KO,2.5
2022-09-26 07:39:46,EG25,EGUT0CVS4,EG,1.8
2022-09-09 15:05:11,EG03,AMH9SDBDW,AM,1.2
2022-09-07 02:52:28,EG12,NAOBMYOFQE,NAO,0.5
2022-09-08 22:25:34,NO08,EGF1T2TAL,EG,3.55
2022-09-13 12:31:04,OO01,EGC11ERTJ,EG,2.3
2022-09-27 16:17:48,MO12,KOWKTAKPU,KO,2.05
2022-09-06 18:34:11,OO05,NAO5ZJA8DZ,NAO,3.5
2022-09-06 05:46:55,NAO05,KOWM31YIH,KO,2.5
2022-09-23 12:30:18,EG01,OO3KKV9RF,OO,3.0
2022-09-10 16:56:38,OO07,KOWKTAKPU,KO,1.9
2022-09-20 07:36:03,AM01,OOZSJ49IT,OO,2.0
2022-09-18 19:50:14,EG26,GE5A0L725,GE,1.8
2022-09-04 02:15:15,NAO04,AMH9SDBDW,AM,2.5
2022-09-16 21:42:15,EG14,NAOHL1N13J,NAO,1.2
2022-09-02 13:22:37,NAO38,EGUT0CVS4,EG,2.5
2022-09-21 21:58:28,NAO24,NAO09SKDGI,NAO,2.5
2022-09-26 05:52:15,MO05,NO7PTX63C,NO,2.6
2022-09-06 16:52:59,NAO41,NOX6GVWRD,NO,2.5
2022-09-06 21:59:50,EG12,NAOVZ41NAM,NAO,0.5
2022-09-23 08:51:11,EG33,GEX7EEDTJ,GE,2.0
2022-09-13 15:38:52,NAO07,AMNT3W5UZ,AM,2.5
2022-09-25 09:34:18,NAO38,NO7PTX63C,NO,2.5
2022-09-19 10:44:23,OO10,NAOP0J43D5,NAO,2.5
2022-09-01 04:32:35,NO13,NAOLY8OZCY,NAO,4.15
2022-09-02 19:11:22,NAO31,AMH9SDBDW,AM,2.5
2022-09-01 15:14:23,OO02,NAONSM43D8,NAO,2.3
2022-09-10 01:03:10,MO11,EGF1T2TAL,EG,2.05
2022-09-16 19:15:20,AM05,OOZSJ49IT,OO,3.6
2022-09-08 15:24:22,MO07,OOQ0OXFQ8,OO,3.15
2022-09-16 07:59:16,EG01,GE5A0L725,GE,3.0
2022-09-05 07:24:21,NAO31,NAO09SKDGI,NAO,2.5
2022-09-15 19:14:58,EG08,NOE1V2ISQ,NO,1.8
2022-09-14 20:03:35,MO01,AMV3A3ZMF,AM,1.35
2022-09-21 18:58:56,EG34,KOIXA11DP,KO,2.0
2022-09-10 02:52:14,KO07,MOV86WZS3,MO,1.85
2022-09-12 19:08:40,EG28,EGVWPVS7H,EG,1.4
2022-09-14 09:56:18,NAO26,NO7PTX63C,NO,2.5
2022-09-22 02:01:49,EG28,EG9CHJ755,EG,1.4
2022-09-24 20:30:12,NO02,GE2IAGL58,GE,3.85
2022-09-02 03:57:23,NAO10,EGUT0CVS4,EG,2.5
2022-09-12 10:54:34,MO09,OO7PZE9VI,OO,2.7
2022-09-07 04:09:22,MO09,AMH9SDBDW,AM,2.7
2022-09-05 09:56:12,EG19,GE5A0L725,GE,1.4
2022-09-08 23:23:33,NO12,AMXAJI0Y6,AM,3.35
2022-09-04 13:07:20,MO10,KOWM31YIH,KO,2.7
2022-09-23 15:40:47,NAO35,NAOHL1N13J,NAO,2.5
2022-09-28 02:18:15,KO05,NAONSM43D8,NAO,1.9
2022-09-17 15:00:21,EG24,NO7PTX63C,NO,1.4
2022-09-28 00:41:00,OO04,NAOHAFEYUH,NAO,2.4
2022-09-06 09:51:35,EG22,AMH9SDBDW,AM,1.6
2022-09-25 12:49:02,NAO28,NOXFGCAQV,NO,2.5
2022-09-10 12:28:04,NAO05,NAO5ZJA8DZ,NAO,2.5
2022-09-10 18:42:06,EG01,GE5A0L725,GE,3.0
2022-09-22 11:44:46,NO09,GE5A0L725,GE,4.2
2022-09-12 21:31:16,NAO15,EG9CHJ755,EG,2.5
2022-09-11 01:43:52,EG35,AMHJ7XVG0,AM,1.0
2022-09-19 22:52:06,EG16,NOX6GVWRD,NO,1.2
2022-09-03 16:08:23,NO05,OO3KKV9RF,OO,3.25
2022-09-16 06:20:25,AM04,EGSEIMVIH,EG,2.2
2022-09-27 16:07:16,AM06,EGC11ERTJ,EG,3.6
2022-09-10 00:11:48,KO09,NAOLY8OZCY,NAO,2.05
2022-09-15 19:10:38,EG15,OOZSJ49IT,OO,1.2
2022-09-13 16:41:14,MO07,NAOHAFEYUH,NAO,3.15
2022-09-14 05:43:51,EG20,NOE1V2ISQ,NO,1.4
2022-09-26 13:00:50,MO06,EGYTJXEPQ,EG,2.6
2022-09-17 21:45:04,NAO30,KOIXA11DP,KO,2.5
2022-09-07 19:25:20,NO04,NAOP0J43D5,NAO,3.25
2022-09-24 08:04:59,NAO15,NAOLY8OZCY,NAO,2.5
2022-09-02 09:21:05,NO11,AMNT3W5UZ,AM,3.35
2022-09-08 17:33:34,MO11,EG7UR23GD,EG,2.05
2022-09-06 20:41:57,NO12,EGRHOCN9J,EG,3.35
2022-09-28 15:39:53,NAO18,EGC11ERTJ,EG,2.5
2022-09-09 17:55:46,MO12,EGSEIMVIH,EG,2.05
2022-09-07 14:32:27,EG37,MOV86WZS3,MO,1.4
2022-09-21 12:25:11,KO08,KOWKTAKPU,KO,1.85
2022-09-24 03:28:50,NO01,AMLJH75LX,AM,3.85
2022-09-10 01:23:58,MO12,NAONSM43D8,NAO,2.05
2022-09-22 17:48:14,NAO30,KOJDP0LVS,KO,2.5
2022-09-27 03:25:24,EG32,NOX6GVWRD,NO,1.4
2022-09-17 03:51:00,EG13,NAOHL1N13J,NAO,1.2
2022-09-06 09:11:43,NO12,NAO5ZJA8DZ,NAO,3.35
2022-09-02 20:30:28,KO06,NOQLL8OS9,NO,1.9
2022-09-13 15:50:18,AM02,OOZSJ49IT,OO,2.0
2022-09-08 22:42:15,NO03,NOE1V2ISQ,NO,3.25
2022-09-21 12:53:49,NAO40,KONCXLL4Z,KO,2.5
2022-09-09 01:09:38,NAO15,NO7PTX63C,NO,2.5
2022-09-13 18:33:45,KO09,EGRHOCN9J,EG,2.05
2022-09-16 02:00:07,EG24,KONCXLL4Z,KO,1.4
2022-09-21 01:23:31,NAO24,NAOLY8OZCY,NAO,2.5
2022-09-25 04:22:55,NAO31,NOE1V2ISQ,NO,2.5
2022-09-26 17:02:02,NAO05,NAOURTP0LZ,NAO,2.5
2022-09-14 21:29:11,NAO40,NAOLY8OZCY,NAO,2.5
2022-09-20 00:52:01,MO12,EG9CHJ755,EG,2.05
2022-09-18 02:06:21,NAO33,NAOURTP0LZ,NAO,2.5
2022-09-28 15:44:17,EG35,NAOP0J43D5,NAO,1.0
2022-09-05 15:47:37,EG14,AMXAJI0Y6,AM,1.2
2022-09-04 22:18:01,EG36,NAOLY8OZCY,NAO,1.0
2022-09-09 08:16:47,EG27,NAO5ZJA8DZ,NAO,1.4
2022-09-01 01:55:58,NAO23,KOJDP0LVS,KO,2.5
2022-09-04 08:35:57,EG22,NAOBMYOFQE,NAO,1.6
2022-09-05 17:42:38,KO09,AMV3A3ZMF,AM,2.05
2022-09-08 10:55:13,EG14,GE2IAGL58,GE,1.2
2022-09-06 11:59:22,NAO07,AMV3A3ZMF,AM,2.5
2022-09-25 22:49:14,OO09,GE2IAGL58,GE,2.5
2022-09-17 09:49:04,EG28,EGUT0CVS4,EG,1.4
2022-09-23 03:31:07,EG02,NAONSM43D8,NAO,3.0
2022-09-16 06:36:03,OO10,KOWM31YIH,KO,2.5
2022-09-15 20:56:05,NAO01,GEL6246HI,GE,2.5
2022-09-01 12:46:18,NAO33,NAOP0J43D5,NAO,2.5
2022-09-15 05:27:53,NO01,NAOURTP0LZ,NAO,3.85
2022-09-11 20:36:51,NAO39,AMV3A3ZMF,AM,2.5
2022-09-05 13:08:36,NO09,KONCXLL4Z,KO,4.2
2022-09-11 11:54:55,EG28,NAOURTP0LZ,NAO,1.4
2022-09-07 19:16:58,NAO22,EGYTJXEPQ,EG,2.5
2022-09-02 13:04:49,EG05,NAOLY8OZCY,NAO,1.7
2022-09-18 13:23:40,NAO39,EGIGQPKI7,EG,2.5
2022-09-16 03:20:31,AM04,NOXFGCAQV,NO,2.2
2022-09-15 05:22:51,AM08,EGSEIMVIH,EG,2.8
2022-09-11 17:34:06,NAO03,NOX6GVWRD,NO,2.5
2022-09-06 14:40:24,OO08,OOQ0OXFQ8,OO,1.9
2022-09-10 01:27:35,AM05,OO1B0Z3NX,OO,3.6
2022-09-15 00:21:21,NAO21,NOXFGCAQV,NO,2.5
2022-09-08 00:47:54,EG38,NAOHL1N13J,NAO,1.4
2022-09-03 19:20:14,EG19,GEL6246HI,GE,1.4
2022-09-15 02:23:55,NO13,NAOHAFEYUH,NAO,4.15
2022-09-12 15:01:17,KO01,KOJDP0LVS,KO,3.4
2022-09-09 06:07:45,OO09,GE2IAGL58,GE,2.5
2022-09-17 17:51:41,NAO37,EGIGQPKI7,EG,2.5
2022-09-04 22:26:14,AM01,NAOP0J43D5,NAO,2.0
2022-09-25 04:04:12,NAO35,EGIGQPKI7,EG,2.5
2022-09-25 08:43:50,MO04,GEL6246HI,GE,2.1
2022-09-21 17:54:13,KO10,NOQLL8OS9,NO,2.05
2022-09-06 21:40:57,MO12,NAO5ZJA8DZ,NAO,2.05
2022-09-15 12:25:19,NO06,MOV86WZS3,MO,3.25
2022-09-26 05:23:25,NAO40,OO7PZE9VI,OO,2.5
2022-09-28 17:15:32,EG22,OO7PZE9VI,OO,1.6
2022-09-20 07:35:45,NO06,NAOHAFEYUH,NAO,3.25
2022-09-20 05:51:05,NAO37,NORCBPLJD,NO,2.5
2022-09-01 06:28:16,EG38,NORCBPLJD,NO,1.4
2022-09-11 16:34:39,MO08,GEJA1WJ0T,GE,3.15
2022-09-01 07:13:35,NAO14,KOWM31YIH,KO,2.5
2022-09-06 21:27:14,NO04,KONCXLL4Z,KO,3.25
2022-09-28 05:06:16,MO12,EGUT0CVS4,EG,2.05
2022-09-05 05:54:44,NO06,NAO5UQPGB7,NAO,3.25
2022-09-27 09:18:08,NAO02,KOWM31YIH,KO,2.5
2022-09-08 21:45:24,NO08,NAOBMYOFQE,NAO,3.55
2022-09-19 03:57:59,OO03,AMH9SDBDW,AM,2.4
2022-09-23 02:57:56,NAO27,NAOLY8OZCY,NAO,2.5
2022-09-25 22:01:10,NAO17,MOV86WZS3,MO,2.5
2022-10-09 02:13:17,NAO04,NO7PTX63C,NO,2.5
2022-10-10 10:53:23,NAO22,NO7PTX63C,NO,2.5
2022-10-20 18:08:38,EG06,AMXAJI0Y6,AM,1.7
2022-10-15 06:30:48,NAO18,EGVWPVS7H,EG,2.5
2022-10-10 15:55:08,NAO09,EGSEIMVIH,EG,2.5
2022-10-06 06:50:06,AM08,AMXAJI0Y6,AM,2.8
2022-10-04 19:30:35,MO07,GEX7EEDTJ,GE,3.15
2022-10-05 14:20:39,EG35,AMNT3W5UZ,AM,1.0
2022-10-11 06:32:35,KO07,NOXFGCAQV,NO,1.85
2022-10-19 10:10:22,NAO28,EGYTJXEPQ,EG,2.5
2022-10-01 02:08:06,NO11,KOWM31YIH,KO,3.35
2022-10-14 10:41:10,NAO11,EGVWPVS7H,EG,2.5
2022-10-11 11:06:00,NAO05,OO3KKV9RF,OO,2.5
2022-10-02 10:55:07,OO10,AMXAJI0Y6,AM,2.5
2022-10-06 17:26:05,NO06,GE5A0L725,GE,3.25
2022-10-16 09:07:03,NO02,NOE1V2ISQ,NO,3.85
2022-10-26 15:06:14,EG18,AMV3A3ZMF,AM,2.1
2022-10-06 02:42:35,AM08,MOV86WZS3,MO,2.8
2022-10-21 14:44:51,EG06,EGSEIMVIH,EG,1.7
2022-10-02 06:18:26,AM08,NOX6GVWRD,NO,2.8
2022-10-08 09:42:09,EG24,AMV3A3ZMF,AM,1.4
2022-10-10 08:20:12,NAO33,NO7PTX63C,NO,2.5
2022-10-14 05:51:28,NAO06,NAO5UQPGB7,NAO,2.5
2022-10-14 07:37:21,EG16,NAO5UQPGB7,NAO,1.2
2022-10-15 04:00:29,EG06,NOX6GVWRD,NO,1.7
2022-10-07 19:19:43,KO07,NOXFGCAQV,NO,1.85
2022-10-28 22:43:13,EG33,GE2IAGL58,GE,2.0
2022-10-12 02:14:43,OO01,EGF1T2TAL,EG,2.3
2022-10-12 22:26:10,NO14,NAOHL1N13J,NAO,4.15
2022-10-14 06:07:11,NO12,KOJDP0LVS,KO,3.35
2022-10-25 19:07:36,MO06,MOJCKJLTE,MO,2.6
2022-10-07 08:26:36,EG18,NAONSM43D8,NAO,2.1
2022-10-13 20:58:28,NO01,EGC11ERTJ,EG,3.85
2022-10-12 08:30:38,AM10,NOXFGCAQV,NO,3.1
2022-10-28 16:38:35,EG21,NO7PTX63C,NO,1.6
2022-10-21 03:09:45,KO03,OO1B0Z3NX,OO,2.95
2022-10-13 21:12:52,NAO11,MOV86WZS3,MO,2.5
2022-10-21 17:39:41,EG20,GE2IAGL58,GE,1.4
2022-10-07 23:34:59,EG14,NOQLL8OS9,NO,1.2
2022-10-20 05:25:46,EG01,KOIXA11DP,KO,3.0
2022-10-20 10:46:50,NAO34,NAOURTP0LZ,NAO,2.5
2022-10-21 14:02:25,MO01,NOXFGCAQV,NO,1.35
2022-10-26 01:50:52,NO07,NAOHAFEYUH,NAO,3.55
2022-10-13 08:49:00,NAO18,NOXFGCAQV,NO,2.5
2022-10-01 11:37:17,NAO23,EGSEIMVIH,EG,2.5
2022-10-02 05:36:33,NAO34,OOQ0OXFQ8,OO,2.5
2022-10-01 03:16:07,NAO03,NAOBMYOFQE,NAO,2.5
2022-10-02 18:06:09,MO06,AMV3A3ZMF,AM,2.6
2022-10-18 17:31:48,NAO23,GEX7EEDTJ,GE,2.5
2022-10-08 10:56:40,OO08,GE2IAGL58,GE,1.9
2022-10-24 22:44:47,KO07,GEL6246HI,GE,1.85
2022-10-14 17:52:03,NAO20,EGVWPVS7H,EG,2.5
2022-10-08 07:15:15,NAO25,NAOBMYOFQE,NAO,2.5
2022-10-13 15:49:09,NO08,NAOVZ41NAM,NAO,3.55
2022-10-24 22:26:26,NO04,NAO09SKDGI,NAO,3.25
2022-10-12 19:29:07,EG24,OOZSJ49IT,OO,1.4
2022-10-04 00:18:52,EG38,EG9CHJ755,EG,1.4
2022-10-27 22:04:45,EG22,EG7UR23GD,EG,1.6
2022-10-02 20:20:47,EG02,EGUT0CVS4,EG,3.0
2022-10-25 01:02:27,NAO16,NAOVZ41NAM,NAO,2.5
2022-10-22 17:52:30,EG02,AMH9SDBDW,AM,3.0
2022-10-18 02:02:36,NO04,EGRHOCN9J,EG,3.25
2022-10-05 07:21:24,EG33,EGYTJXEPQ,EG,2.0
2022-10-26 05:17:23,EG24,KOWM31YIH,KO,1.4
2022-10-07 12:28:10,KO10,NAOURTP0LZ,NAO,2.05
2022-10-02 22:09:27,KO10,NAOLY8OZCY,NAO,2.05
2022-10-28 10:52:57,AM03,OOZSJ49IT,OO,2.2
2022-10-01 05:30:30,KO02,AMH9SDBDW,AM,3.4
2022-10-15 02:57:39,EG13,OO1B0Z3NX,OO,1.2
2022-10-17 07:28:23,NAO29,MOV86WZS3,MO,2.5
2022-10-24 04:56:30,AM09,NAOP0J43D5,NAO,3.1
2022-10-24 03:43:52,AM01,EGC11ERTJ,EG,2.0
2022-10-04 04:44:55,NO04,NOE1V2ISQ,NO,3.25
2022-10-17 18:30:53,EG30,NOE1V2ISQ,NO,1.5
2022-10-14 01:51:36,MO03,AMLJH75LX,AM,2.1
2022-10-28 08:52:12,GE02,AMXAJI0Y6,AM,14.7
2022-10-09 02:52:05,NAO18,MOV86WZS3,MO,2.5
2022-10-03 05:49:49,NAO26,EG7UR23GD,EG,2.5
2022-10-10 07:13:04,EG03,NOX6GVWRD,NO,1.2
2022-10-28 07:20:52,NAO27,OO3KKV9RF,OO,2.5
2022-10-03 05:55:26,NAO34,GE5A0L725,GE,2.5
2022-10-26 19:02:14,OO08,EGRHOCN9J,EG,1.9
2022-10-16 11:29:11,EG34,OO7PZE9VI,OO,2.0
2022-10-11 17:02:15,AM07,EGUT0CVS4,EG,2.8
2022-10-21 16:15:20,NAO26,NAOHL1N13J,NAO,2.5
2022-10-10 09:51:28,OO03,NAOHL1N13J,NAO,2.4
2022-10-05 11:19:57,EG13,AMH9SDBDW,AM,1.2
2022-10-23 10:35:29,NAO41,NORCBPLJD,NO,2.5
2022-10-02 20:44:40,MO08,EGRHOCN9J,EG,3.15
2022-10-14 18:12:29,EG34,NAOHL1N13J,NAO,2.0
2022-10-24 19:36:57,NAO02,NOE1V2ISQ,NO,2.5
2022-10-04 02:53:05,EG21,KOIXA11DP,KO,1.6
2022-10-24 23:47:59,GE01,AMXAJI0Y6,AM,14.7
2022-10-15 21:56:53,EG16,AMHJ7XVG0,AM,1.2
2022-10-09 05:28:47,EG06,NOX6GVWRD,NO,1.7
2022-10-25 19:55:46,NO08,NAO5UQPGB7,NAO,3.55
2022-10-10 07:34:37,NAO29,OOZSJ49IT,OO,2.5
2022-10-15 18:12:35,EG24,KOIXA11DP,KO,1.4
2022-10-06 18:20:50,KO07,AMHJ7XVG0,AM,1.85
2022-10-01 00:35:30,NO08,EG9CHJ755,EG,3.55
2022-10-08 23:25:44,NAO38,EGF1T2TAL,EG,2.5
2022-10-23 14:29:20,MO04,AMLJH75LX,AM,2.1
2022-10-06 14:04:48,EG28,KOJDP0LVS,KO,1.4
2022-10-06 00:34:01,EG32,NOX6GVWRD,NO,1.4
2022-10-04 15:12:50,NAO37,AMV3A3ZMF,AM,2.5
2022-10-27 22:03:19,NAO13,EGSEIMVIH,EG,2.5
2022-10-05 06:14:37,NAO26,NOXFGCAQV,NO,2.5
2022-10-13 13:16:17,NAO39,AMNT3W5UZ,AM,2.5
2022-10-25 19:12:11,EG26,EGIGQPKI7,EG,1.8
2022-10-05 04:22:39,NAO40,AMNT3W5UZ,AM,2.5
2022-10-13 16:09:15,MO09,EGC11ERTJ,EG,2.7
2022-10-02 03:54:30,EG12,NAOP0J43D5,NAO,0.5
2022-10-04 10:05:34,EG14,EGSEIMVIH,EG,1.2
2022-10-20 20:19:09,EG10,NAOP0J43D5,NAO,0.9
2022-10-05 11:07:35,EG27,EG9CHJ755,EG,1.4
2022-10-13 15:18:54,NAO18,NAO5ZJA8DZ,NAO,2.5
2022-10-20 23:49:09,NO10,MOV86WZS3,MO,4.2
2022-10-10 00:27:47,AM07,GEL6246HI,GE,2.8
2022-10-19 20:23:16,NAO07,GE5A0L725,GE,2.5
2022-10-12 08:58:59,EG19,KOIXA11DP,KO,1.4
2022-10-24 22:55:34,NAO12,EGF1T2TAL,EG,2.5
2022-10-08 04:37:49,KO08,EGF1T2TAL,EG,1.85
2022-10-24 13:52:06,EG32,EGF1T2TAL,EG,1.4
2022-10-02 16:09:45,NAO10,NAOURTP0LZ,NAO,2.5
2022-10-19 04:36:07,NAO15,NAONSM43D8,NAO,2.5
2022-10-06 22:35:00,EG10,KOJDP0LVS,KO,0.9
2022-10-09 01:07:14,EG08,NAO5ZJA8DZ,NAO,1.8
2022-10-18 20:41:11,MO10,NAONSM43D8,NAO,2.7
2022-10-10 13:47:18,EG29,OO1B0Z3NX,OO,1.5
2022-10-04 19:11:54,AM07,GE5A0L725,GE,2.8
2022-10-03 15:18:22,AM05,NAONSM43D8,NAO,3.6
2022-10-20 22:37:18,EG19,EGUT0CVS4,EG,1.4
2022-10-22 18:34:37,EG27,OO7PZE9VI,OO,1.4
2022-10-19 10:02:23,EG31,MOV86WZS3,MO,1.4
2022-10-24 01:55:06,NAO24,EGVWPVS7H,EG,2.5
2022-10-27 04:55:17,NO04,KOWKTAKPU,KO,3.25
2022-10-15 04:16:52,OO07,NOX6GVWRD,NO,1.9
2022-10-18 21:48:02,KO10,EGC11ERTJ,EG,2.05
2022-10-09 07:55:51,NAO04,NAOP0J43D5,NAO,2.5
2022-10-02 01:34:40,NO06,EG9CHJ755,EG,3.25
2022-10-04 13:22:15,EG22,GEJA1WJ0T,GE,1.6
2022-10-24 08:15:44,EG31,AMXAJI0Y6,AM,1.4
2022-10-07 04:21:04,NAO19,MOJCKJLTE,MO,2.5
2022-10-12 01:42:36,NAO37,KOWM31YIH,KO,2.5
2022-10-27 02:26:54,EG17,KOIXA11DP,KO,2.1
2022-10-09 15:56:46,NO06,NO7PTX63C,NO,3.25
2022-10-08 18:16:15,EG35,MOJCKJLTE,MO,1.0
2022-10-22 03:15:22,NAO13,EGIGQPKI7,EG,2.5
2022-10-14 03:31:36,NAO18,NAONSM43D8,NAO,2.5
2022-10-23 09:56:10,NO02,NAOBMYOFQE,NAO,3.85
2022-10-14 19:01:24,NAO24,NO7PTX63C,NO,2.5
2022-10-05 15:34:19,NAO31,EG9CHJ755,EG,2.5
2022-10-21 12:10:30,EG23,GEL6246HI,GE,1.4
2022-10-14 21:33:05,OO02,GE5A0L725,GE,2.3
2022-10-08 18:58:51,GE02,EGUT0CVS4,EG,14.7
2022-10-28 17:52:10,EG36,KOIXA11DP,KO,1.0
2022-10-09 01:20:52,MO06,OO3KKV9RF,OO,2.6
2022-10-05 13:41:49,NAO40,GEJA1WJ0T,GE,2.5
2022-10-24 20:41:34,NAO13,EGIGQPKI7,EG,2.5
2022-10-05 11:39:35,NAO28,MOJCKJLTE,MO,2.5
2022-10-23 12:07:43,EG07,GEJA1WJ0T,GE,1.8
2022-10-16 15:46:15,AM03,OOZSJ49IT,OO,2.2
2022-10-06 08:40:55,AM02,AMLJH75LX,AM,2.0
2022-10-03 20:33:24,EG31,NAOVZ41NAM,NAO,1.4
2022-10-12 02:42:27,AM05,EGUT0CVS4,EG,3.6
